InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
543438,19/06/2024 09:33,SKU0029,Water Bottle,22,2.75,13336,France
543439,21/06/2024 12:19,SKU0029,Water Bottle,20,2.75,19358,Spain
543440,23/06/2024 17:30,SKU0029,Water Bottle,22,2.75,14656,Spain
543441,24/06/2024 15:11,SKU0029,Water Bottle,19,2.75,12069,United Kingdom
543442,25/06/2024 13:48,SKU0029,Water Bottle,24,2.75,17982,Germany
543443,26/06/2024 18:09,SKU0029,Water Bottle,23,2.75,18836,Germany
543444,27/06/2024 18:55,SKU0029,Water Bottle,23,2.75,19905,Spain
543445,28/06/2024 15:28,SKU0029,Water Bottle,25,2.75,19643,Germany
543446,29/06/2024 13:49,SKU0029,Water Bottle,19,2.75,19795,Netherlands
543447,30/06/2024 12:00,SKU0029,Water Bottle,19,2.75,12842,Netherlands
543448,01/07/2023 10:14,SKU0030,Coffee Mug,28,4.2,18150,Spain
543449,02/07/2023 14:08,SKU0030,Coffee Mug,23,4.2,16035,Spain
543450,05/07/2023 08:45,SKU0030,Coffee Mug,22,4.2,19350,Spain
543451,07/07/2023 13:04,SKU0030,Coffee Mug,18,4.2,14012,Belgium
543452,08/07/2023 09:50,SKU0030,Coffee Mug,24,4.2,14098,Netherlands
543453,09/07/2023 08:32,SKU0030,Coffee Mug,22,4.2,14824,Spain
543454,11/07/2023 10:34,SKU0030,Coffee Mug,26,4.2,16501,Spain
543455,14/07/2023 10:12,SKU0030,Coffee Mug,20,4.2,17398,Germany
543456,18/07/2023 12:20,SKU0030,Coffee Mug,18,4.2,12138,United Kingdom
543457,20/07/2023 10:04,SKU0030,Coffee Mug,16,4.2,16947,United Kingdom
543458,21/07/2023 09:47,SKU0030,Coffee Mug,22,4.2,12742,Netherlands
543459,22/07/2023 18:40,SKU0030,Coffee Mug,21,4.2,17333,Belgium
543460,23/07/2023 10:02,SKU0030,Coffee Mug,24,4.2,14624,United Kingdom
543461,25/07/2023 16:35,SKU0030,Coffee Mug,23,4.2,17284,Belgium
543462,26/07/2023 13:18,SKU0030,Coffee Mug,21,4.2,13454,United Kingdom
543463,30/07/2023 16:34,SKU0030,Coffee Mug,20,4.2,18053,United Kingdom
543464,31/07/2023 17:10,SKU0030,Coffee Mug,26,4.2,14014,France
543465,01/08/2023 12:54,SKU0030,Coffee Mug,26,4.2,18876,Spain
543466,02/08/2023 09:57,SKU0030,Coffee Mug,20,4.2,18781,France
543467,03/08/2023 13:24,SKU0030,Coffee Mug,23,4.2,18979,Belgium
543468,04/08/2023 16:42,SKU0030,Coffee Mug,24,4.2,17617,Ireland
543469,06/08/2023 09:46,SKU0030,Coffee Mug,27,4.2,15415,Belgium
543470,07/08/2023 11:52,SKU0030,Coffee Mug,26,4.2,18123,Ireland
543471,08/08/2023 17:50,SKU0030,Coffee Mug,22,4.2,14465,Ireland
543472,10/08/2023 10:32,SKU0030,Coffee Mug,24,4.2,12718,Ireland
543473,14/08/2023 18:24,SKU0030,Coffee Mug,26,4.2,12015,United Kingdom
543474,15/08/2023 17:52,SKU0030,Coffee Mug,29,4.2,17774,Netherlands
543475,17/08/2023 13:29,SKU0030,Coffee Mug,28,4.2,12075,Netherlands
543476,19/08/2023 12:20,SKU0030,Coffee Mug,27,4.2,13704,Netherlands
543477,21/08/2023 14:34,SKU0030,Coffee Mug,23,4.2,15951,Netherlands
543478,22/08/2023 13:46,SKU0030,Coffee Mug,26,4.2,13939,United Kingdom
543479,24/08/2023 12:38,SKU0030,Coffee Mug,18,4.2,19227,Spain
543480,25/08/2023 13:07,SKU0030,Coffee Mug,26,4.2,15575,United Kingdom
543481,26/08/2023 14:48,SKU0030,Coffee Mug,25,4.2,12059,France
543482,27/08/2023 09:41,SKU0030,Coffee Mug,22,4.2,14140,Spain
543483,30/08/2023 17:14,SKU0030,Coffee Mug,22,4.2,12743,Netherlands
543484,31/08/2023 12:25,SKU0030,Coffee Mug,18,4.2,15737,Spain
543485,01/09/2023 12:02,SKU0030,Coffee Mug,15,4.2,19414,Ireland
543486,02/09/2023 10:59,SKU0030,Coffee Mug,26,4.2,14997,France
543487,04/09/2023 16:31,SKU0030,Coffee Mug,17,4.2,19055,Belgium
543488,05/09/2023 16:02,SKU0030,Coffee Mug,27,4.2,14826,Germany
543489,06/09/2023 10:27,SKU0030,Coffee Mug,24,4.2,14489,Ireland
543490,07/09/2023 18:18,SKU0030,Coffee Mug,23,4.2,16555,France
543491,08/09/2023 18:19,SKU0030,Coffee Mug,23,4.2,18397,Belgium
543492,09/09/2023 08:25,SKU0030,Coffee Mug,24,4.2,17409,Spain
543493,10/09/2023 18:22,SKU0030,Coffee Mug,23,4.2,18939,Germany
543494,11/09/2023 16:31,SKU0030,Coffee Mug,20,4.2,16728,Ireland
543495,13/09/2023 16:37,SKU0030,Coffee Mug,25,4.2,13553,United Kingdom
543496,15/09/2023 13:55,SKU0030,Coffee Mug,22,4.2,19094,Ireland
543497,16/09/2023 12:51,SKU0030,Coffee Mug,23,4.2,15081,France
543498,19/09/2023 14:22,SKU0030,Coffee Mug,24,4.2,19695,United Kingdom
543499,20/09/2023 15:59,SKU0030,Coffee Mug,20,4.2,12744,Spain
543500,21/09/2023 18:17,SKU0030,Coffee Mug,28,4.2,12901,United Kingdom
543501,25/09/2023 08:35,SKU0030,Coffee Mug,24,4.2,12272,France
543502,26/09/2023 15:40,SKU0030,Coffee Mug,21,4.2,19096,Germany
543503,27/09/2023 09:22,SKU0030,Coffee Mug,16,4.2,15011,Netherlands
543504,28/09/2023 15:29,SKU0030,Coffee Mug,22,4.2,16520,France
543505,29/09/2023 12:04,SKU0030,Coffee Mug,23,4.2,16107,Belgium
543506,30/09/2023 13:11,SKU0030,Coffee Mug,18,4.2,19537,Netherlands
543507,01/10/2023 08:32,SKU0030,Coffee Mug,23,4.2,16917,Belgium
543508,02/10/2023 15:52,SKU0030,Coffee Mug,17,4.2,18041,Spain
543509,05/10/2023 10:02,SKU0030,Coffee Mug,19,4.2,19048,United Kingdom
543510,07/10/2023 12:59,SKU0030,Coffee Mug,24,4.2,15672,Spain
543511,08/10/2023 17:57,SKU0030,Coffee Mug,21,4.2,12030,Ireland
543512,09/10/2023 18:20,SKU0030,Coffee Mug,27,4.2,12779,Netherlands
543513,10/10/2023 14:10,SKU0030,Coffee Mug,23,4.2,15490,Netherlands
543514,11/10/2023 12:48,SKU0030,Coffee Mug,19,4.2,17214,Spain
543515,12/10/2023 14:05,SKU0030,Coffee Mug,19,4.2,19042,Ireland
543516,14/10/2023 08:11,SKU0030,Coffee Mug,21,4.2,13017,Belgium
543517,17/10/2023 13:04,SKU0030,Coffee Mug,24,4.2,19073,France
543518,18/10/2023 10:54,SKU0030,Coffee Mug,21,4.2,12757,Netherlands
543519,19/10/2023 12:37,SKU0030,Coffee Mug,20,4.2,13073,France
543520,21/10/2023 17:15,SKU0030,Coffee Mug,21,4.2,15583,Netherlands
543521,22/10/2023 16:05,SKU0030,Coffee Mug,18,4.2,12202,Belgium
543522,23/10/2023 09:02,SKU0030,Coffee Mug,16,4.2,15563,Spain
543523,25/10/2023 10:10,SKU0030,Coffee Mug,20,4.2,15046,Germany
543524,26/10/2023 12:17,SKU0030,Coffee Mug,19,4.2,14991,United Kingdom
543525,27/10/2023 17:53,SKU0030,Coffee Mug,17,4.2,15047,Belgium
543526,28/10/2023 11:32,SKU0030,Coffee Mug,18,4.2,18532,Germany
543527,29/10/2023 11:30,SKU0030,Coffee Mug,16,4.2,16105,Ireland
543528,30/10/2023 13:51,SKU0030,Coffee Mug,11,4.2,14781,Ireland
543529,31/10/2023 12:02,SKU0030,Coffee Mug,14,4.2,19126,Ireland
543530,01/11/2023 14:34,SKU0030,Coffee Mug,18,4.2,17974,Netherlands
543531,02/11/2023 08:03,SKU0030,Coffee Mug,24,4.2,12794,Netherlands
543532,03/11/2023 15:20,SKU0030,Coffee Mug,15,4.2,19932,Germany
543533,04/11/2023 17:43,SKU0030,Coffee Mug,14,4.2,12193,Netherlands
543534,05/11/2023 12:40,SKU0030,Coffee Mug,17,4.2,14938,France
543535,07/11/2023 08:06,SKU0030,Coffee Mug,12,4.2,12817,Spain
543536,08/11/2023 16:45,SKU0030,Coffee Mug,15,4.2,16461,Spain
543537,09/11/2023 13:26,SKU0030,Coffee Mug,18,4.2,12388,United Kingdom
543538,10/11/2023 09:36,SKU0030,Coffee Mug,20,4.2,17387,France
543539,11/11/2023 10:55,SKU0030,Coffee Mug,16,4.2,12964,France
543540,12/11/2023 08:57,SKU0030,Coffee Mug,20,4.2,18489,Germany
543541,14/11/2023 17:09,SKU0030,Coffee Mug,16,4.2,15359,France
543542,15/11/2023 15:17,SKU0030,Coffee Mug,16,4.2,15611,Netherlands
543543,17/11/2023 12:00,SKU0030,Coffee Mug,16,4.2,15302,Ireland
543544,19/11/2023 16:58,SKU0030,Coffee Mug,13,4.2,16616,Spain
543545,20/11/2023 14:11,SKU0030,Coffee Mug,14,4.2,15046,Ireland
543546,21/11/2023 13:37,SKU0030,Coffee Mug,16,4.2,13839,Spain
543547,23/11/2023 12:46,SKU0030,Coffee Mug,11,4.2,15285,France
543548,24/11/2023 12:23,SKU0030,Coffee Mug,17,4.2,13104,France
543549,25/11/2023 09:34,SKU0030,Coffee Mug,13,4.2,15091,Spain
543550,26/11/2023 14:11,SKU0030,Coffee Mug,17,4.2,19906,Ireland
543551,28/11/2023 18:48,SKU0030,Coffee Mug,9,4.2,17386,Netherlands
543552,30/11/2023 08:58,SKU0030,Coffee Mug,16,4.2,15651,France
543553,02/12/2023 08:18,SKU0030,Coffee Mug,12,4.2,17358,Netherlands
543554,03/12/2023 12:40,SKU0030,Coffee Mug,16,4.2,12844,France
543555,04/12/2023 11:49,SKU0030,Coffee Mug,12,4.2,18447,United Kingdom
543556,05/12/2023 13:52,SKU0030,Coffee Mug,14,4.2,19388,Belgium
543557,06/12/2023 11:17,SKU0030,Coffee Mug,13,4.2,19865,Belgium
543558,08/12/2023 15:13,SKU0030,Coffee Mug,15,4.2,19997,United Kingdom
543559,09/12/2023 10:09,SKU0030,Coffee Mug,12,4.2,13923,Belgium
543560,11/12/2023 09:08,SKU0030,Coffee Mug,13,4.2,13531,Ireland
543561,12/12/2023 14:01,SKU0030,Coffee Mug,10,4.2,17143,Germany
543562,13/12/2023 17:09,SKU0030,Coffee Mug,12,4.2,13334,Germany
543563,14/12/2023 09:28,SKU0030,Coffee Mug,10,4.2,14384,Belgium
543564,15/12/2023 09:10,SKU0030,Coffee Mug,12,4.2,16017,Germany
543565,16/12/2023 10:14,SKU0030,Coffee Mug,14,4.2,18758,Belgium
543566,17/12/2023 16:32,SKU0030,Coffee Mug,16,4.2,17830,Ireland
543567,19/12/2023 17:47,SKU0030,Coffee Mug,10,4.2,13196,Ireland
543568,22/12/2023 16:47,SKU0030,Coffee Mug,10,4.2,18489,Germany
543569,24/12/2023 17:37,SKU0030,Coffee Mug,13,4.2,15796,Netherlands
543570,25/12/2023 13:17,SKU0030,Coffee Mug,10,4.2,12197,United Kingdom
543571,26/12/2023 18:49,SKU0030,Coffee Mug,13,4.2,17478,Spain
543572,27/12/2023 16:44,SKU0030,Coffee Mug,10,4.2,12920,Belgium
543573,29/12/2023 14:48,SKU0030,Coffee Mug,9,4.2,19743,Netherlands
543574,30/12/2023 18:08,SKU0030,Coffee Mug,10,4.2,13045,Germany
543575,31/12/2023 11:43,SKU0030,Coffee Mug,10,4.2,12952,France
543576,02/01/2024 10:24,SKU0030,Coffee Mug,7,4.2,12265,Germany
543577,03/01/2024 16:39,SKU0030,Coffee Mug,11,4.2,14254,Spain
543578,05/01/2024 11:13,SKU0030,Coffee Mug,10,4.2,14580,Spain
543579,07/01/2024 15:49,SKU0030,Coffee Mug,13,4.2,18288,United Kingdom
543580,09/01/2024 16:09,SKU0030,Coffee Mug,11,4.2,14649,United Kingdom
543581,10/01/2024 09:15,SKU0030,Coffee Mug,11,4.2,16104,Netherlands
543582,11/01/2024 18:22,SKU0030,Coffee Mug,9,4.2,17372,Spain
543583,13/01/2024 09:26,SKU0030,Coffee Mug,8,4.2,14335,France
543584,14/01/2024 12:21,SKU0030,Coffee Mug,13,4.2,13460,Belgium
543585,15/01/2024 09:50,SKU0030,Coffee Mug,7,4.2,13344,Germany
543586,17/01/2024 11:39,SKU0030,Coffee Mug,7,4.2,18586,Ireland
543587,18/01/2024 11:35,SKU0030,Coffee Mug,8,4.2,19118,Germany
543588,20/01/2024 17:59,SKU0030,Coffee Mug,10,4.2,16417,Germany
543589,21/01/2024 13:53,SKU0030,Coffee Mug,10,4.2,12226,Belgium
543590,22/01/2024 15:13,SKU0030,Coffee Mug,10,4.2,17845,Spain
543591,23/01/2024 18:56,SKU0030,Coffee Mug,9,4.2,19212,United Kingdom
543592,25/01/2024 13:20,SKU0030,Coffee Mug,10,4.2,18374,Spain
543593,26/01/2024 18:24,SKU0030,Coffee Mug,9,4.2,15822,United Kingdom
543594,27/01/2024 17:48,SKU0030,Coffee Mug,6,4.2,14375,France
543595,28/01/2024 12:24,SKU0030,Coffee Mug,10,4.2,12771,Netherlands
543596,29/01/2024 15:10,SKU0030,Coffee Mug,10,4.2,15956,France
543597,30/01/2024 08:42,SKU0030,Coffee Mug,10,4.2,15900,Spain
543598,31/01/2024 17:16,SKU0030,Coffee Mug,9,4.2,13950,Ireland
543599,02/02/2024 14:36,SKU0030,Coffee Mug,9,4.2,16996,France
543600,03/02/2024 10:53,SKU0030,Coffee Mug,9,4.2,12388,Spain
543601,04/02/2024 18:36,SKU0030,Coffee Mug,11,4.2,17277,Belgium
543602,05/02/2024 13:54,SKU0030,Coffee Mug,12,4.2,14799,Ireland
543603,06/02/2024 12:34,SKU0030,Coffee Mug,10,4.2,12792,Netherlands
543604,08/02/2024 14:17,SKU0030,Coffee Mug,10,4.2,18862,Netherlands
543605,09/02/2024 11:52,SKU0030,Coffee Mug,10,4.2,13369,Ireland
543606,10/02/2024 14:51,SKU0030,Coffee Mug,6,4.2,15080,Netherlands
543607,12/02/2024 18:01,SKU0030,Coffee Mug,12,4.2,13197,Spain
543608,13/02/2024 18:59,SKU0030,Coffee Mug,13,4.2,19062,Belgium
543609,14/02/2024 14:54,SKU0030,Coffee Mug,11,4.2,17881,Spain
543610,15/02/2024 11:34,SKU0030,Coffee Mug,10,4.2,13418,Spain
543611,16/02/2024 09:08,SKU0030,Coffee Mug,11,4.2,13365,France
543612,17/02/2024 16:57,SKU0030,Coffee Mug,10,4.2,18721,Netherlands
543613,18/02/2024 10:35,SKU0030,Coffee Mug,10,4.2,14942,Belgium
543614,19/02/2024 08:07,SKU0030,Coffee Mug,12,4.2,13042,United Kingdom
543615,23/02/2024 18:24,SKU0030,Coffee Mug,12,4.2,12793,France
543616,24/02/2024 18:45,SKU0030,Coffee Mug,11,4.2,17356,Germany
543617,26/02/2024 15:06,SKU0030,Coffee Mug,11,4.2,13512,Belgium
543618,27/02/2024 16:27,SKU0030,Coffee Mug,10,4.2,14036,United Kingdom
543619,28/02/2024 17:19,SKU0030,Coffee Mug,10,4.2,16020,Spain
543620,29/02/2024 12:10,SKU0030,Coffee Mug,14,4.2,14112,Spain
543621,01/03/2024 16:27,SKU0030,Coffee Mug,12,4.2,16994,Spain
543622,02/03/2024 11:29,SKU0030,Coffee Mug,11,4.2,16832,Belgium
543623,05/03/2024 18:12,SKU0030,Coffee Mug,9,4.2,17304,Netherlands
543624,06/03/2024 17:08,SKU0030,Coffee Mug,11,4.2,14902,Spain
543625,07/03/2024 18:22,SKU0030,Coffee Mug,11,4.2,16549,France
543626,08/03/2024 16:21,SKU0030,Coffee Mug,13,4.2,12310,United Kingdom
543627,10/03/2024 10:06,SKU0030,Coffee Mug,16,4.2,18616,Netherlands
543628,12/03/2024 10:05,SKU0030,Coffee Mug,13,4.2,19168,Belgium
543629,17/03/2024 15:19,SKU0030,Coffee Mug,16,4.2,15840,Spain
543630,19/03/2024 10:17,SKU0030,Coffee Mug,11,4.2,12746,Netherlands
543631,20/03/2024 10:29,SKU0030,Coffee Mug,11,4.2,16044,France
543632,21/03/2024 13:10,SKU0030,Coffee Mug,13,4.2,12024,Spain
543633,22/03/2024 10:15,SKU0030,Coffee Mug,15,4.2,13996,Belgium
543634,23/03/2024 18:28,SKU0030,Coffee Mug,12,4.2,19178,Spain
543635,24/03/2024 17:09,SKU0030,Coffee Mug,17,4.2,16415,Spain
543636,26/03/2024 12:14,SKU0030,Coffee Mug,15,4.2,12210,Germany
543637,27/03/2024 14:29,SKU0030,Coffee Mug,17,4.2,14987,Germany
543638,29/03/2024 18:26,SKU0030,Coffee Mug,14,4.2,16344,France
543639,31/03/2024 12:11,SKU0030,Coffee Mug,15,4.2,18913,Belgium
543640,03/04/2024 08:09,SKU0030,Coffee Mug,15,4.2,15277,Netherlands
543641,04/04/2024 09:56,SKU0030,Coffee Mug,14,4.2,19391,Netherlands
543642,05/04/2024 17:54,SKU0030,Coffee Mug,17,4.2,19284,Ireland
543643,06/04/2024 12:08,SKU0030,Coffee Mug,18,4.2,17858,Belgium
543644,08/04/2024 08:03,SKU0030,Coffee Mug,19,4.2,19672,Spain
543645,09/04/2024 16:09,SKU0030,Coffee Mug,17,4.2,16451,Belgium
543646,10/04/2024 15:47,SKU0030,Coffee Mug,19,4.2,12601,France
543647,11/04/2024 10:23,SKU0030,Coffee Mug,15,4.2,15132,Belgium
543648,12/04/2024 14:15,SKU0030,Coffee Mug,19,4.2,16215,Ireland
543649,13/04/2024 09:11,SKU0030,Coffee Mug,14,4.2,17239,France
543650,14/04/2024 16:26,SKU0030,Coffee Mug,19,4.2,14405,Belgium
543651,15/04/2024 13:01,SKU0030,Coffee Mug,18,4.2,18667,Spain
543652,16/04/2024 18:37,SKU0030,Coffee Mug,16,4.2,14876,France
543653,17/04/2024 18:52,SKU0030,Coffee Mug,18,4.2,14429,Netherlands
543654,18/04/2024 08:15,SKU0030,Coffee Mug,21,4.2,14988,Belgium
543655,19/04/2024 18:33,SKU0030,Coffee Mug,22,4.2,14512,Germany
543656,20/04/2024 09:47,SKU0030,Coffee Mug,21,4.2,19106,Spain
543657,21/04/2024 14:56,SKU0030,Coffee Mug,21,4.2,13940,France
543658,24/04/2024 18:49,SKU0030,Coffee Mug,24,4.2,17797,Germany
543659,25/04/2024 14:08,SKU0030,Coffee Mug,17,4.2,12759,Spain
543660,26/04/2024 15:36,SKU0030,Coffee Mug,22,4.2,19284,Germany
543661,27/04/2024 18:02,SKU0030,Coffee Mug,24,4.2,14172,France
543662,29/04/2024 18:47,SKU0030,Coffee Mug,22,4.2,13096,United Kingdom
543663,30/04/2024 13:32,SKU0030,Coffee Mug,23,4.2,12970,Spain
543664,01/05/2024 18:57,SKU0030,Coffee Mug,19,4.2,13399,Belgium
543665,02/05/2024 15:09,SKU0030,Coffee Mug,20,4.2,16288,France
543666,04/05/2024 17:50,SKU0030,Coffee Mug,22,4.2,12216,Belgium
543667,07/05/2024 10:07,SKU0030,Coffee Mug,18,4.2,17724,Ireland
543668,09/05/2024 08:49,SKU0030,Coffee Mug,25,4.2,14216,Spain
543669,11/05/2024 16:37,SKU0030,Coffee Mug,25,4.2,17031,France
543670,12/05/2024 15:29,SKU0030,Coffee Mug,19,4.2,17253,France
543671,13/05/2024 17:16,SKU0030,Coffee Mug,22,4.2,13652,Belgium
543672,14/05/2024 13:59,SKU0030,Coffee Mug,17,4.2,14950,Spain
543673,15/05/2024 11:46,SKU0030,Coffee Mug,27,4.2,17550,Germany
543674,17/05/2024 14:02,SKU0030,Coffee Mug,23,4.2,12961,Belgium
543675,19/05/2024 13:55,SKU0030,Coffee Mug,28,4.2,19159,Ireland
543676,22/05/2024 17:40,SKU0030,Coffee Mug,30,4.2,14320,United Kingdom
543677,24/05/2024 16:00,SKU0030,Coffee Mug,22,4.2,14595,United Kingdom
543678,25/05/2024 08:29,SKU0030,Coffee Mug,16,4.2,14116,Belgium
543679,28/05/2024 08:33,SKU0030,Coffee Mug,28,4.2,19027,United Kingdom
543680,29/05/2024 16:17,SKU0030,Coffee Mug,21,4.2,12789,Germany
543681,30/05/2024 14:39,SKU0030,Coffee Mug,30,4.2,12761,Netherlands
543682,31/05/2024 10:02,SKU0030,Coffee Mug,31,4.2,19409,United Kingdom
543683,03/06/2024 18:14,SKU0030,Coffee Mug,28,4.2,14039,Ireland
543684,04/06/2024 15:56,SKU0030,Coffee Mug,35,4.2,18655,Germany
543685,05/06/2024 17:54,SKU0030,Coffee Mug,32,4.2,13177,France
543686,06/06/2024 17:12,SKU0030,Coffee Mug,27,4.2,19422,United Kingdom
543687,07/06/2024 14:28,SKU0030,Coffee Mug,26,4.2,14121,Netherlands
543688,08/06/2024 16:36,SKU0030,Coffee Mug,21,4.2,12419,France
543689,09/06/2024 16:51,SKU0030,Coffee Mug,29,4.2,15239,Belgium
543690,10/06/2024 12:09,SKU0030,Coffee Mug,26,4.2,18438,France
543691,11/06/2024 09:10,SKU0030,Coffee Mug,29,4.2,15334,Spain
543692,13/06/2024 16:43,SKU0030,Coffee Mug,25,4.2,13978,Germany
543693,14/06/2024 08:04,SKU0030,Coffee Mug,27,4.2,15809,Spain
543694,15/06/2024 09:00,SKU0030,Coffee Mug,20,4.2,13497,Ireland
543695,16/06/2024 12:33,SKU0030,Coffee Mug,24,4.2,12581,France
543696,17/06/2024 15:30,SKU0030,Coffee Mug,40,4.2,15672,France
543697,19/06/2024 09:17,SKU0030,Coffee Mug,29,4.2,19280,Germany
543698,21/06/2024 16:05,SKU0030,Coffee Mug,31,4.2,16758,Spain
543699,22/06/2024 10:37,SKU0030,Coffee Mug,27,4.2,14323,Ireland
543700,23/06/2024 08:04,SKU0030,Coffee Mug,33,4.2,12149,France
543701,28/06/2024 09:55,SKU0030,Coffee Mug,31,4.2,17523,United Kingdom
543702,30/06/2024 13:16,SKU0030,Coffee Mug,29,4.2,18273,Belgium
543703,01/07/2023 15:38,SKU0031,Planner 2024,4,43.61,19785,Spain
543704,02/07/2023 18:04,SKU0031,Planner 2024,4,43.61,14772,Spain
543705,03/07/2023 10:04,SKU0031,Planner 2024,4,43.61,17878,France
543706,04/07/2023 13:43,SKU0031,Planner 2024,2,43.61,15268,France
543707,05/07/2023 17:30,SKU0031,Planner 2024,3,43.61,18501,Ireland
543708,06/07/2023 08:35,SKU0031,Planner 2024,3,43.61,17494,Netherlands
543709,07/07/2023 18:54,SKU0031,Planner 2024,4,43.61,15184,France
543710,08/07/2023 14:40,SKU0031,Planner 2024,3,43.61,16193,France
543711,09/07/2023 11:18,SKU0031,Planner 2024,4,43.61,12963,United Kingdom
543712,10/07/2023 10:12,SKU0031,Planner 2024,3,43.61,18831,Netherlands
543713,11/07/2023 17:05,SKU0031,Planner 2024,4,43.61,14596,Germany
543714,12/07/2023 09:35,SKU0031,Planner 2024,3,43.61,15862,France
543715,13/07/2023 16:49,SKU0031,Planner 2024,3,43.61,15941,Ireland
543716,16/07/2023 17:25,SKU0031,Planner 2024,3,43.61,12499,Germany
543717,17/07/2023 15:56,SKU0031,Planner 2024,3,43.61,17413,United Kingdom
543718,19/07/2023 14:05,SKU0031,Planner 2024,3,43.61,17045,United Kingdom
543719,20/07/2023 11:53,SKU0031,Planner 2024,5,43.61,14994,France
543720,21/07/2023 13:53,SKU0031,Planner 2024,3,43.61,17523,Netherlands
543721,22/07/2023 18:11,SKU0031,Planner 2024,4,43.61,12462,United Kingdom
543722,24/07/2023 13:09,SKU0031,Planner 2024,4,43.61,18944,Germany
543723,26/07/2023 15:18,SKU0031,Planner 2024,4,43.61,14821,Ireland
543724,28/07/2023 18:59,SKU0031,Planner 2024,4,43.61,14221,United Kingdom
543725,30/07/2023 13:01,SKU0031,Planner 2024,4,43.61,12161,France
543726,31/07/2023 09:19,SKU0031,Planner 2024,4,43.61,19424,France
543727,01/08/2023 15:53,SKU0031,Planner 2024,4,43.61,15460,Belgium
543728,03/08/2023 12:37,SKU0031,Planner 2024,5,43.61,18272,Ireland
543729,04/08/2023 14:52,SKU0031,Planner 2024,4,43.61,12852,Spain
543730,05/08/2023 15:14,SKU0031,Planner 2024,4,43.61,19163,Netherlands
543731,07/08/2023 17:16,SKU0031,Planner 2024,5,43.61,14664,France
543732,08/08/2023 09:09,SKU0031,Planner 2024,5,43.61,15784,Germany
543733,09/08/2023 18:36,SKU0031,Planner 2024,5,43.61,13524,Belgium
543734,10/08/2023 16:54,SKU0031,Planner 2024,5,43.61,12964,Germany
543735,11/08/2023 11:48,SKU0031,Planner 2024,4,43.61,14305,Ireland
543736,12/08/2023 12:48,SKU0031,Planner 2024,4,43.61,15371,Netherlands
543737,13/08/2023 12:29,SKU0031,Planner 2024,4,43.61,13516,Spain
543738,14/08/2023 09:17,SKU0031,Planner 2024,4,43.61,19617,United Kingdom
543739,15/08/2023 15:46,SKU0031,Planner 2024,5,43.61,16671,Netherlands
543740,16/08/2023 18:11,SKU0031,Planner 2024,4,43.61,19906,Belgium
543741,17/08/2023 13:23,SKU0031,Planner 2024,5,43.61,18467,Belgium
543742,18/08/2023 12:42,SKU0031,Planner 2024,5,43.61,15906,Belgium
543743,19/08/2023 14:53,SKU0031,Planner 2024,6,43.61,14022,United Kingdom
543744,20/08/2023 10:11,SKU0031,Planner 2024,4,43.61,14154,Germany
543745,22/08/2023 08:24,SKU0031,Planner 2024,4,43.61,17712,Netherlands
543746,24/08/2023 10:21,SKU0031,Planner 2024,5,43.61,14806,Ireland
543747,25/08/2023 09:05,SKU0031,Planner 2024,6,43.61,17910,Spain
543748,26/08/2023 09:03,SKU0031,Planner 2024,6,43.61,12289,United Kingdom
543749,27/08/2023 13:06,SKU0031,Planner 2024,6,43.61,19247,Germany
543750,28/08/2023 09:42,SKU0031,Planner 2024,5,43.61,17643,Belgium
543751,29/08/2023 08:34,SKU0031,Planner 2024,4,43.61,14504,Germany
543752,30/08/2023 11:05,SKU0031,Planner 2024,5,43.61,15843,Spain
543753,01/09/2023 13:15,SKU0031,Planner 2024,6,43.61,13287,Germany
543754,05/09/2023 08:19,SKU0031,Planner 2024,6,43.61,19651,Netherlands
543755,07/09/2023 17:15,SKU0031,Planner 2024,6,43.61,12775,Germany
543756,08/09/2023 17:14,SKU0031,Planner 2024,7,43.61,19070,Germany
543757,09/09/2023 12:53,SKU0031,Planner 2024,6,43.61,19810,Spain
543758,10/09/2023 12:14,SKU0031,Planner 2024,6,43.61,16205,Netherlands
543759,12/09/2023 16:53,SKU0031,Planner 2024,8,43.61,19591,Netherlands
543760,13/09/2023 15:01,SKU0031,Planner 2024,7,43.61,17495,France
543761,14/09/2023 09:29,SKU0031,Planner 2024,7,43.61,17964,United Kingdom
